order_id,date,region,sales,quantity
L001479,2026-03-23,대전,7900,4
L001480,2026-04-24,광주,8000,5
L001481,2026-05-25,서울,8100,1
L001482,2026-06-26,부산,8200,2
L001483,2026-07-27,대전,8300,3
L001484,2026-08-28,광주,8400,4
L001485,2026-09-01,서울,8500,5
L001486,2026-10-02,부산,8600,1
L001487,2026-11-03,대전,8700,2
L001488,2026-12-04,광주,8800,3
L001489,2026-01-05,서울,8900,4
L001490,2026-02-06,부산,9000,5
L001491,2026-03-07,대전,9100,1
L001492,2026-04-08,광주,9200,2
L001493,2026-05-09,서울,9300,3
L001494,2026-06-10,부산,9400,4
L001495,2026-07-11,대전,9500,5
L001496,2026-08-12,광주,9600,1
L001497,2026-09-13,서울,9700,2
L001498,2026-10-14,부산,9800,3
L001499,2026-11-15,대전,9900,4
L001500,2026-12-16,광주,10000,5
L001501,2026-01-17,서울,100,1
L001502,2026-02-18,부산,200,2
L001503,2026-03-19,대전,300,3
L001504,2026-04-20,광주,400,4
L001505,2026-05-21,서울,500,5
L001506,2026-06-22,부산,600,1
L001507,2026-07-23,대전,700,2
L001508,2026-08-24,광주,800,3
L001509,2026-09-25,서울,900,4
L001510,2026-10-26,부산,1000,5
L001511,2026-11-27,대전,1100,1
L001512,2026-12-28,광주,1200,2
L001513,2026-01-01,서울,1300,3
L001514,2026-02-02,부산,1400,4
L001515,2026-03-03,대전,1500,5
L001516,2026-04-04,광주,1600,1
L001517,2026-05-05,서울,1700,2
L001518,2026-06-06,부산,1800,3
L001519,2026-07-07,대전,1900,4
L001520,2026-08-08,광주,2000,5
L001521,2026-09-09,서울,2100,1
L001522,2026-10-10,부산,2200,2
L001523,2026-11-11,대전,2300,3
L001524,2026-12-12,광주,2400,4
L001525,2026-01-13,서울,2500,5
L001526,2026-02-14,부산,2600,1
L001527,2026-03-15,대전,2700,2
L001528,2026-04-16,광주,2800,3
L001529,2026-05-17,서울,2900,4
L001530,2026-06-18,부산,3000,5
L001531,2026-07-19,대전,3100,1
L001532,2026-08-20,광주,3200,2
L001533,2026-09-21,서울,3300,3
L001534,2026-10-22,부산,3400,4
L001535,2026-11-23,대전,3500,5
L001536,2026-12-24,광주,3600,1
L001537,2026-01-25,서울,3700,2
L001538,2026-02-26,부산,3800,3
L001539,2026-03-27,대전,3900,4
L001540,2026-04-28,광주,4000,5
L001541,2026-05-01,서울,4100,1
L001542,2026-06-02,부산,4200,2
L001543,2026-07-03,대전,4300,3
L001544,2026-08-04,광주,4400,4
L001545,2026-09-05,서울,4500,5
L001546,2026-10-06,부산,4600,1
L001547,2026-11-07,대전,4700,2
L001548,2026-12-08,광주,4800,3
L001549,2026-01-09,서울,4900,4
L001550,2026-02-10,부산,5000,5
L001551,2026-03-11,대전,5100,1
L001552,2026-04-12,광주,5200,2
L001553,2026-05-13,서울,5300,3
L001554,2026-06-14,부산,5400,4
L001555,2026-07-15,대전,5500,5
L001556,2026-08-16,광주,5600,1
L001557,2026-09-17,서울,5700,2
L001558,2026-10-18,부산,5800,3
L001559,2026-11-19,대전,5900,4
L001560,2026-12-20,광주,6000,5
L001561,2026-01-21,서울,6100,1
L001562,2026-02-22,부산,6200,2
L001563,2026-03-23,대전,6300,3
L001564,2026-04-24,광주,6400,4
L001565,2026-05-25,서울,6500,5
L001566,2026-06-26,부산,6600,1
L001567,2026-07-27,대전,6700,2
L001568,2026-08-28,광주,6800,3
L001569,2026-09-01,서울,6900,4
L001570,2026-10-02,부산,7000,5
L001571,2026-11-03,대전,7100,1
L001572,2026-12-04,광주,7200,2
L001573,2026-01-05,서울,7300,3
L001574,2026-02-06,부산,7400,4
L001575,2026-03-07,대전,7500,5
L001576,2026-04-08,광주,7600,1
L001577,2026-05-09,서울,7700,2
L001578,2026-06-10,부산,7800,3
L001579,2026-07-11,대전,7900,4
L001580,2026-08-12,광주,8000,5
L001581,2026-09-13,서울,8100,1
L001582,2026-10-14,부산,8200,2
L001583,2026-11-15,대전,8300,3
L001584,2026-12-16,광주,8400,4
L001585,2026-01-17,서울,8500,5
L001586,2026-02-18,부산,8600,1
L001587,2026-03-19,대전,8700,2
L001588,2026-04-20,광주,8800,3
L001589,2026-05-21,서울,8900,4
L001590,2026-06-22,부산,9000,5
L001591,2026-07-23,대전,9100,1
L001592,2026-08-24,광주,9200,2
L001593,2026-09-25,서울,9300,3
L001594,2026-10-26,부산,9400,4
L001595,2026-11-27,대전,9500,5
L001596,2026-12-28,광주,9600,1
L001597,2026-01-01,서울,9700,2
L001598,2026-02-02,부산,9800,3
L001599,2026-03-03,대전,9900,4
L001600,2026-04-04,광주,10000,5
L001601,2026-05-05,서울,100,1
L001602,2026-06-06,부산,200,2
L001603,2026-07-07,대전,300,3
L001604,2026-08-08,광주,400,4
L001605,2026-09-09,서울,500,5
L001606,2026-10-10,부산,600,1
L001607,2026-11-11,대전,700,2
L001608,2026-12-12,광주,800,3
L001609,2026-01-13,서울,900,4
L001610,2026-02-14,부산,1000,5
L001611,2026-03-15,대전,1100,1
L001612,2026-04-16,광주,1200,2
L001613,2026-05-17,서울,1300,3
L001614,2026-06-18,부산,1400,4
L001615,2026-07-19,대전,1500,5
L001616,2026-08-20,광주,1600,1
L001617,2026-09-21,서울,1700,2
L001618,2026-10-22,부산,1800,3
L001619,2026-11-23,대전,1900,4
L001620,2026-12-24,광주,2000,5
L001621,2026-01-25,서울,2100,1
L001622,2026-02-26,부산,2200,2
L001623,2026-03-27,대전,2300,3
L001624,2026-04-28,광주,2400,4
L001625,2026-05-01,서울,2500,5
L001626,2026-06-02,부산,2600,1
L001627,2026-07-03,대전,2700,2
L001628,2026-08-04,광주,2800,3
L001629,2026-09-05,서울,2900,4
L001630,2026-10-06,부산,3000,5
L001631,2026-11-07,대전,3100,1
L001632,2026-12-08,광주,3200,2
L001633,2026-01-09,서울,3300,3
L001634,2026-02-10,부산,3400,4
L001635,2026-03-11,대전,3500,5
L001636,2026-04-12,광주,3600,1
L001637,2026-05-13,서울,3700,2
L001638,2026-06-14,부산,3800,3
L001639,2026-07-15,대전,3900,4
L001640,2026-08-16,광주,4000,5
L001641,2026-09-17,서울,4100,1
L001642,2026-10-18,부산,4200,2
L001643,2026-11-19,대전,4300,3
L001644,2026-12-20,광주,4400,4
L001645,2026-01-21,서울,4500,5
L001646,2026-02-22,부산,4600,1
L001647,2026-03-23,대전,4700,2
L001648,2026-04-24,광주,4800,3
L001649,2026-05-25,서울,4900,4
L001650,2026-06-26,부산,5000,5
L001651,2026-07-27,대전,5100,1
L001652,2026-08-28,광주,5200,2
L001653,2026-09-01,서울,5300,3
L001654,2026-10-02,부산,5400,4
L001655,2026-11-03,대전,5500,5
L001656,2026-12-04,광주,5600,1
L001657,2026-01-05,서울,5700,2
L001658,2026-02-06,부산,5800,3
L001659,2026-03-07,대전,5900,4
L001660,2026-04-08,광주,6000,5
L001661,2026-05-09,서울,6100,1
L001662,2026-06-10,부산,6200,2
L001663,2026-07-11,대전,6300,3
L001664,2026-08-12,광주,6400,4
L001665,2026-09-13,서울,6500,5
L001666,2026-10-14,부산,6600,1
L001667,2026-11-15,대전,6700,2
L001668,2026-12-16,광주,6800,3
L001669,2026-01-17,서울,6900,4
L001670,2026-02-18,부산,7000,5
L001671,2026-03-19,대전,7100,1
L001672,2026-04-20,광주,7200,2
L001673,2026-05-21,서울,7300,3
L001674,2026-06-22,부산,7400,4
L001675,2026-07-23,대전,7500,5
L001676,2026-08-24,광주,7600,1
L001677,2026-09-25,서울,7700,2
L001678,2026-10-26,부산,7800,3
L001679,2026-11-27,대전,7900,4
L001680,2026-12-28,광주,8000,5
L001681,2026-01-01,서울,8100,1
L001682,2026-02-02,부산,8200,2
L001683,2026-03-03,대전,8300,3
L001684,2026-04-04,광주,8400,4
L001685,2026-05-05,서울,8500,5
L001686,2026-06-06,부산,8600,1
L001687,2026-07-07,대전,8700,2
L001688,2026-08-08,광주,8800,3
L001689,2026-09-09,서울,8900,4
L001690,2026-10-10,부산,9000,5
L001691,2026-11-11,대전,9100,1
L001692,2026-12-12,광주,9200,2
L001693,2026-01-13,서울,9300,3
L001694,2026-02-14,부산,9400,4
L001695,2026-03-15,대전,9500,5
L001696,2026-04-16,광주,9600,1
L001697,2026-05-17,서울,9700,2
L001698,2026-06-18,부산,9800,3
L001699,2026-07-19,대전,9900,4
L001700,2026-08-20,광주,10000,5
L001701,2026-09-21,서울,100,1
L001702,2026-10-22,부산,200,2
L001703,2026-11-23,대전,300,3
L001704,2026-12-24,광주,400,4
L001705,2026-01-25,서울,500,5
L001706,2026-02-26,부산,600,1
L001707,2026-03-27,대전,700,2
L001708,2026-04-28,광주,800,3
L001709,2026-05-01,서울,900,4
L001710,2026-06-02,부산,1000,5
L001711,2026-07-03,대전,1100,1
L001712,2026-08-04,광주,1200,2
L001713,2026-09-05,서울,1300,3
L001714,2026-10-06,부산,1400,4
L001715,2026-11-07,대전,1500,5
L001716,2026-12-08,광주,1600,1
L001717,2026-01-09,서울,1700,2
L001718,2026-02-10,부산,1800,3
L001719,2026-03-11,대전,1900,4
L001720,2026-04-12,광주,2000,5
L001721,2026-05-13,서울,2100,1
L001722,2026-06-14,부산,2200,2
L001723,2026-07-15,대전,2300,3
L001724,2026-08-16,광주,2400,4
L001725,2026-09-17,서울,2500,5
L001726,2026-10-18,부산,2600,1
L001727,2026-11-19,대전,2700,2
L001728,2026-12-20,광주,2800,3
L001729,2026-01-21,서울,2900,4
L001730,2026-02-22,부산,3000,5
L001731,2026-03-23,대전,3100,1
L001732,2026-04-24,광주,3200,2
L001733,2026-05-25,서울,3300,3
L001734,2026-06-26,부산,3400,4
L001735,2026-07-27,대전,3500,5
L001736,2026-08-28,광주,3600,1
L001737,2026-09-01,서울,3700,2
L001738,2026-10-02,부산,3800,3
L001739,2026-11-03,대전,3900,4
L001740,2026-12-04,광주,4000,5
L001741,2026-01-05,서울,4100,1
L001742,2026-02-06,부산,4200,2
L001743,2026-03-07,대전,4300,3
L001744,2026-04-08,광주,4400,4
L001745,2026-05-09,서울,4500,5
L001746,2026-06-10,부산,4600,1
L001747,2026-07-11,대전,4700,2
L001748,2026-08-12,광주,4800,3
L001749,2026-09-13,서울,4900,4
L001750,2026-10-14,부산,5000,5
L001751,2026-11-15,대전,5100,1
L001752,2026-12-16,광주,5200,2
L001753,2026-01-17,서울,5300,3
L001754,2026-02-18,부산,5400,4
L001755,2026-03-19,대전,5500,5
L001756,2026-04-20,광주,5600,1
L001757,2026-05-21,서울,5700,2
L001758,2026-06-22,부산,5800,3
L001759,2026-07-23,대전,5900,4
L001760,2026-08-24,광주,6000,5
L001761,2026-09-25,서울,6100,1
L001762,2026-10-26,부산,6200,2
L001763,2026-11-27,대전,6300,3
L001764,2026-12-28,광주,6400,4
L001765,2026-01-01,서울,6500,5
L001766,2026-02-02,부산,6600,1
L001767,2026-03-03,대전,6700,2
L001768,2026-04-04,광주,6800,3
L001769,2026-05-05,서울,6900,4
L001770,2026-06-06,부산,7000,5
L001771,2026-07-07,대전,7100,1
L001772,2026-08-08,광주,7200,2
L001773,2026-09-09,서울,7300,3
L001774,2026-10-10,부산,7400,4
L001775,2026-11-11,대전,7500,5
L001776,2026-12-12,광주,7600,1
L001777,2026-01-13,서울,7700,2
L001778,2026-02-14,부산,7800,3
L001779,2026-03-15,대전,7900,4
L001780,2026-04-16,광주,8000,5
L001781,2026-05-17,서울,8100,1
L001782,2026-06-18,부산,8200,2
L001783,2026-07-19,대전,8300,3
L001784,2026-08-20,광주,8400,4
L001785,2026-09-21,서울,8500,5
L001786,2026-10-22,부산,8600,1
L001787,2026-11-23,대전,8700,2
L001788,2026-12-24,광주,8800,3
L001789,2026-01-25,서울,8900,4
L001790,2026-02-26,부산,9000,5
L001791,2026-03-27,대전,9100,1
L001792,2026-04-28,광주,9200,2
L001793,2026-05-01,서울,9300,3
L001794,2026-06-02,부산,9400,4
L001795,2026-07-03,대전,9500,5
L001796,2026-08-04,광주,9600,1
L001797,2026-09-05,서울,9700,2
L001798,2026-10-06,부산,9800,3
L001799,2026-11-07,대전,9900,4
L001800,2026-12-08,광주,10000,5
L001801,2026-01-09,서울,100,1
L001802,2026-02-10,부산,200,2
L001803,2026-03-11,대전,300,3
L001804,2026-04-12,광주,400,4
L001805,2026-05-13,서울,500,5
L001806,2026-06-14,부산,600,1
L001807,2026-07-15,대전,700,2
L001808,2026-08-16,광주,800,3
L001809,2026-09-17,서울,900,4
L001810,2026-10-18,부산,1000,5
L001811,2026-11-19,대전,1100,1
L001812,2026-12-20,광주,1200,2
L001813,2026-01-21,서울,1300,3
L001814,2026-02-22,부산,1400,4
L001815,2026-03-23,대전,1500,5
L001816,2026-04-24,광주,1600,1
L001817,2026-05-25,서울,1700,2
L001818,2026-06-26,부산,1800,3
L001819,2026-07-27,대전,1900,4
L001820,2026-08-28,광주,2000,5
L001821,2026-09-01,서울,2100,1
L001822,2026-10-02,부산,2200,2
L001823,2026-11-03,대전,2300,3
L001824,2026-12-04,광주,2400,4
L001825,2026-01-05,서울,2500,5
L001826,2026-02-06,부산,2600,1
L001827,2026-03-07,대전,2700,2
L001828,2026-04-08,광주,2800,3
L001829,2026-05-09,서울,2900,4
L001830,2026-06-10,부산,3000,5
L001831,2026-07-11,대전,3100,1
L001832,2026-08-12,광주,3200,2
L001833,2026-09-13,서울,3300,3
L001834,2026-10-14,부산,3400,4
L001835,2026-11-15,대전,3500,5
L001836,2026-12-16,광주,3600,1
L001837,2026-01-17,서울,3700,2
L001838,2026-02-18,부산,3800,3
L001839,2026-03-19,대전,3900,4
L001840,2026-04-20,광주,4000,5
L001841,2026-05-21,서울,4100,1
L001842,2026-06-22,부산,4200,2
L001843,2026-07-23,대전,4300,3
L001844,2026-08-24,광주,4400,4
L001845,2026-09-25,서울,4500,5
L001846,2026-10-26,부산,4600,1
L001847,2026-11-27,대전,4700,2
L001848,2026-12-28,광주,4800,3
L001849,2026-01-01,서울,4900,4
L001850,2026-02-02,부산,5000,5
L001851,2026-03-03,대전,5100,1
L001852,2026-04-04,광주,5200,2
L001853,2026-05-05,서울,5300,3
L001854,2026-06-06,부산,5400,4
L001855,2026-07-07,대전,5500,5
L001856,2026-08-08,광주,5600,1
L001857,2026-09-09,서울,5700,2
L001858,2026-10-10,부산,5800,3
L001859,2026-11-11,대전,5900,4
L001860,2026-12-12,광주,6000,5
L001861,2026-01-13,서울,6100,1
L001862,2026-02-14,부산,6200,2
L001863,2026-03-15,대전,6300,3
L001864,2026-04-16,광주,6400,4
L001865,2026-05-17,서울,6500,5
L001866,2026-06-18,부산,6600,1
L001867,2026-07-19,대전,6700,2
L001868,2026-08-20,광주,6800,3
L001869,2026-09-21,서울,6900,4
L001870,2026-10-22,부산,7000,5
L001871,2026-11-23,대전,7100,1
L001872,2026-12-24,광주,7200,2
L001873,2026-01-25,서울,7300,3
L001874,2026-02-26,부산,7400,4
L001875,2026-03-27,대전,7500,5
L001876,2026-04-28,광주,7600,1
L001877,2026-05-01,서울,7700,2
L001878,2026-06-02,부산,7800,3
L001879,2026-07-03,대전,7900,4
L001880,2026-08-04,광주,8000,5
L001881,2026-09-05,서울,8100,1
L001882,2026-10-06,부산,8200,2
L001883,2026-11-07,대전,8300,3
L001884,2026-12-08,광주,8400,4
L001885,2026-01-09,서울,8500,5
L001886,2026-02-10,부산,8600,1
L001887,2026-03-11,대전,8700,2
L001888,2026-04-12,광주,8800,3
L001889,2026-05-13,서울,8900,4
L001890,2026-06-14,부산,9000,5
L001891,2026-07-15,대전,9100,1
L001892,2026-08-16,광주,9200,2
L001893,2026-09-17,서울,9300,3
L001894,2026-10-18,부산,9400,4
L001895,2026-11-19,대전,9500,5
L001896,2026-12-20,광주,9600,1
L001897,2026-01-21,서울,9700,2
L001898,2026-02-22,부산,9800,3
L001899,2026-03-23,대전,9900,4
L001900,2026-04-24,광주,10000,5
L001901,2026-05-25,서울,100,1
L001902,2026-06-26,부산,200,2
L001903,2026-07-27,대전,300,3
L001904,2026-08-28,광주,400,4
L001905,2026-09-01,서울,500,5
L001906,2026-10-02,부산,600,1
L001907,2026-11-03,대전,700,2
L001908,2026-12-04,광주,800,3
L001909,2026-01-05,서울,900,4
L001910,2026-02-06,부산,1000,5
L001911,2026-03-07,대전,1100,1
L001912,2026-04-08,광주,1200,2
L001913,2026-05-09,서울,1300,3
L001914,2026-06-10,부산,1400,4
L001915,2026-07-11,대전,1500,5
L001916,2026-08-12,광주,1600,1
L001917,2026-09-13,서울,1700,2
L001918,2026-10-14,부산,1800,3
L001919,2026-11-15,대전,1900,4
L001920,2026-12-16,광주,2000,5
L001921,2026-01-17,서울,2100,1
L001922,2026-02-18,부산,2200,2
L001923,2026-03-19,대전,2300,3
L001924,2026-04-20,광주,2400,4
L001925,2026-05-21,서울,2500,5
L001926,2026-06-22,부산,2600,1
L001927,2026-07-23,대전,2700,2
L001928,2026-08-24,광주,2800,3
L001929,2026-09-25,서울,2900,4
L001930,2026-10-26,부산,3000,5
L001931,2026-11-27,대전,3100,1
L001932,2026-12-28,광주,3200,2
L001933,2026-01-01,서울,3300,3
L001934,2026-02-02,부산,3400,4
L001935,2026-03-03,대전,3500,5
L001936,2026-04-04,광주,3600,1
L001937,2026-05-05,서울,3700,2
L001938,2026-06-06,부산,3800,3
L001939,2026-07-07,대전,3900,4
L001940,2026-08-08,광주,4000,5
L001941,2026-09-09,서울,4100,1
L001942,2026-10-10,부산,4200,2
L001943,2026-11-11,대전,4300,3
L001944,2026-12-12,광주,4400,4
L001945,2026-01-13,서울,4500,5
L001946,2026-02-14,부산,4600,1
L001947,2026-03-15,대전,4700,2
L001948,2026-04-16,광주,4800,3
L001949,2026-05-17,서울,4900,4
L001950,2026-06-18,부산,5000,5
L001951,2026-07-19,대전,5100,1
L001952,2026-08-20,광주,5200,2
L001953,2026-09-21,서울,5300,3
L001954,2026-10-22,부산,5400,4
L001955,2026-11-23,대전,5500,5
L001956,2026-12-24,광주,5600,1
L001957,2026-01-25,서울,5700,2
L001958,2026-02-26,부산,5800,3
L001959,2026-03-27,대전,5900,4
L001960,2026-04-28,광주,6000,5
L001961,2026-05-01,서울,6100,1
L001962,2026-06-02,부산,6200,2
L001963,2026-07-03,대전,6300,3
L001964,2026-08-04,광주,6400,4
L001965,2026-09-05,서울,6500,5
L001966,2026-10-06,부산,6600,1
L001967,2026-11-07,대전,6700,2
L001968,2026-12-08,광주,6800,3
L001969,2026-01-09,서울,6900,4
L001970,2026-02-10,부산,7000,5
L001971,2026-03-11,대전,7100,1
L001972,2026-04-12,광주,7200,2
L001973,2026-05-13,서울,7300,3
L001974,2026-06-14,부산,7400,4
L001975,2026-07-15,대전,7500,5
L001976,2026-08-16,광주,7600,1
L001977,2026-09-17,서울,7700,2
L001978,2026-10-18,부산,7800,3
L001979,2026-11-19,대전,7900,4
L001980,2026-12-20,광주,8000,5
L001981,2026-01-21,서울,8100,1
L001982,2026-02-22,부산,8200,2
L001983,2026-03-23,대전,8300,3
L001984,2026-04-24,광주,8400,4
L001985,2026-05-25,서울,8500,5
L001986,2026-06-26,부산,8600,1
L001987,2026-07-27,대전,8700,2
L001988,2026-08-28,광주,8800,3
L001989,2026-09-01,서울,8900,4
L001990,2026-10-02,부산,9000,5
L001991,2026-11-03,대전,9100,1
L001992,2026-12-04,광주,9200,2
L001993,2026-01-05,서울,9300,3
L001994,2026-02-06,부산,9400,4
L001995,2026-03-07,대전,9500,5
L001996,2026-04-08,광주,9600,1
L001997,2026-05-09,서울,9700,2
L001998,2026-06-10,부산,9800,3
L001999,2026-07-11,대전,9900,4
L002000,2026-08-12,광주,10000,5
L002001,2026-09-13,서울,100,1
L002002,2026-10-14,부산,200,2
L002003,2026-11-15,대전,300,3
L002004,2026-12-16,광주,400,4
L002005,2026-01-17,서울,500,5
L002006,2026-02-18,부산,600,1
L002007,2026-03-19,대전,700,2
L002008,2026-04-20,광주,800,3
L002009,2026-05-21,서울,900,4
L002010,2026-06-22,부산,1000,5
L002011,2026-07-23,대전,1100,1
L002012,2026-08-24,광주,1200,2
L002013,2026-09-25,서울,1300,3
L002014,2026-10-26,부산,1400,4
L002015,2026-11-27,대전,1500,5
L002016,2026-12-28,광주,1600,1
L002017,2026-01-01,서울,1700,2
L002018,2026-02-02,부산,1800,3
L002019,2026-03-03,대전,1900,4
L002020,2026-04-04,광주,2000,5
L002021,2026-05-05,서울,2100,1
L002022,2026-06-06,부산,2200,2
L002023,2026-07-07,대전,2300,3
L002024,2026-08-08,광주,2400,4
L002025,2026-09-09,서울,2500,5
L002026,2026-10-10,부산,2600,1
L002027,2026-11-11,대전,2700,2
L002028,2026-12-12,광주,2800,3
L002029,2026-01-13,서울,2900,4
L002030,2026-02-14,부산,3000,5
L002031,2026-03-15,대전,3100,1
L002032,2026-04-16,광주,3200,2
L002033,2026-05-17,서울,3300,3
L002034,2026-06-18,부산,3400,4
L002035,2026-07-19,대전,3500,5
L002036,2026-08-20,광주,3600,1
L002037,2026-09-21,서울,3700,2
L002038,2026-10-22,부산,3800,3
L002039,2026-11-23,대전,3900,4
L002040,2026-12-24,광주,4000,5
L002041,2026-01-25,서울,4100,1
L002042,2026-02-26,부산,4200,2
L002043,2026-03-27,대전,4300,3
L002044,2026-04-28,광주,4400,4
L002045,2026-05-01,서울,4500,5
L002046,2026-06-02,부산,4600,1
L002047,2026-07-03,대전,4700,2
L002048,2026-08-04,광주,4800,3
L002049,2026-09-05,서울,4900,4
L002050,2026-10-06,부산,5000,5
L002051,2026-11-07,대전,5100,1
L002052,2026-12-08,광주,5200,2
L002053,2026-01-09,서울,5300,3
L002054,2026-02-10,부산,5400,4
L002055,2026-03-11,대전,5500,5
L002056,2026-04-12,광주,5600,1
L002057,2026-05-13,서울,5700,2
L002058,2026-06-14,부산,5800,3
L002059,2026-07-15,대전,5900,4
L002060,2026-08-16,광주,6000,5
L002061,2026-09-17,서울,6100,1
L002062,2026-10-18,부산,6200,2
L002063,2026-11-19,대전,6300,3
L002064,2026-12-20,광주,6400,4
L002065,2026-01-21,서울,6500,5
L002066,2026-02-22,부산,6600,1
L002067,2026-03-23,대전,6700,2
L002068,2026-04-24,광주,6800,3
L002069,2026-05-25,서울,6900,4
L002070,2026-06-26,부산,7000,5
L002071,2026-07-27,대전,7100,1
L002072,2026-08-28,광주,7200,2
L002073,2026-09-01,서울,7300,3
L002074,2026-10-02,부산,7400,4
L002075,2026-11-03,대전,7500,5
L002076,2026-12-04,광주,7600,1
L002077,2026-01-05,서울,7700,2
L002078,2026-02-06,부산,7800,3
L002079,2026-03-07,대전,7900,4
L002080,2026-04-08,광주,8000,5
L002081,2026-05-09,서울,8100,1
L002082,2026-06-10,부산,8200,2
L002083,2026-07-11,대전,8300,3
L002084,2026-08-12,광주,8400,4
L002085,2026-09-13,서울,8500,5
L002086,2026-10-14,부산,8600,1
L002087,2026-11-15,대전,8700,2
L002088,2026-12-16,광주,8800,3
L002089,2026-01-17,서울,8900,4
L002090,2026-02-18,부산,9000,5
L002091,2026-03-19,대전,9100,1
L002092,2026-04-20,광주,9200,2
L002093,2026-05-21,서울,9300,3
L002094,2026-06-22,부산,9400,4
L002095,2026-07-23,대전,9500,5
L002096,2026-08-24,광주,9600,1
L002097,2026-09-25,서울,9700,2
L002098,2026-10-26,부산,9800,3
L002099,2026-11-27,대전,9900,4
L002100,2026-12-28,광주,10000,5
L002101,2026-01-01,서울,100,1
L002102,2026-02-02,부산,200,2
L002103,2026-03-03,대전,300,3
L002104,2026-04-04,광주,400,4
L002105,2026-05-05,서울,500,5
L002106,2026-06-06,부산,600,1
L002107,2026-07-07,대전,700,2
L002108,2026-08-08,광주,800,3
L002109,2026-09-09,서울,900,4
L002110,2026-10-10,부산,1000,5
L002111,2026-11-11,대전,1100,1
L002112,2026-12-12,광주,1200,2
L002113,2026-01-13,서울,1300,3
L002114,2026-02-14,부산,1400,4
L002115,2026-03-15,대전,1500,5
L002116,2026-04-16,광주,1600,1
L002117,2026-05-17,서울,1700,2
L002118,2026-06-18,부산,1800,3
L002119,2026-07-19,대전,1900,4
L002120,2026-08-20,광주,2000,5
L002121,2026-09-21,서울,2100,1
L002122,2026-10-22,부산,2200,2
L002123,2026-11-23,대전,2300,3
L002124,2026-12-24,광주,2400,4
L002125,2026-01-25,서울,2500,5
L002126,2026-02-26,부산,2600,1
L002127,2026-03-27,대전,2700,2
L002128,2026-04-28,광주,2800,3
L002129,2026-05-01,서울,2900,4
L002130,2026-06-02,부산,3000,5
L002131,2026-07-03,대전,3100,1
L002132,2026-08-04,광주,3200,2
L002133,2026-09-05,서울,3300,3
L002134,2026-10-06,부산,3400,4
L002135,2026-11-07,대전,3500,5
L002136,2026-12-08,광주,3600,1
L002137,2026-01-09,서울,3700,2
L002138,2026-02-10,부산,3800,3
L002139,2026-03-11,대전,3900,4
L002140,2026-04-12,광주,4000,5
L002141,2026-05-13,서울,4100,1
L002142,2026-06-14,부산,4200,2
L002143,2026-07-15,대전,4300,3
L002144,2026-08-16,광주,4400,4
L002145,2026-09-17,서울,4500,5
L002146,2026-10-18,부산,4600,1
L002147,2026-11-19,대전,4700,2
L002148,2026-12-20,광주,4800,3
L002149,2026-01-21,서울,4900,4
L002150,2026-02-22,부산,5000,5
L002151,2026-03-23,대전,5100,1
L002152,2026-04-24,광주,5200,2
L002153,2026-05-25,서울,5300,3
L002154,2026-06-26,부산,5400,4
L002155,2026-07-27,대전,5500,5
L002156,2026-08-28,광주,5600,1
L002157,2026-09-01,서울,5700,2
L002158,2026-10-02,부산,5800,3
L002159,2026-11-03,대전,5900,4
L002160,2026-12-04,광주,6000,5
L002161,2026-01-05,서울,6100,1
L002162,2026-02-06,부산,6200,2
L002163,2026-03-07,대전,6300,3
L002164,2026-04-08,광주,6400,4
L002165,2026-05-09,서울,6500,5
L002166,2026-06-10,부산,6600,1
L002167,2026-07-11,대전,6700,2
L002168,2026-08-12,광주,6800,3
L002169,2026-09-13,서울,6900,4
L002170,2026-10-14,부산,7000,5
L002171,2026-11-15,대전,7100,1
L002172,2026-12-16,광주,7200,2
L002173,2026-01-17,서울,7300,3
L002174,2026-02-18,부산,7400,4
L002175,2026-03-19,대전,7500,5
L002176,2026-04-20,광주,7600,1
L002177,2026-05-21,서울,7700,2
L002178,2026-06-22,부산,7800,3
L002179,2026-07-23,대전,7900,4
L002180,2026-08-24,광주,8000,5
L002181,2026-09-25,서울,8100,1
L002182,2026-10-26,부산,8200,2
L002183,2026-11-27,대전,8300,3
L002184,2026-12-28,광주,8400,4
L002185,2026-01-01,서울,8500,5
L002186,2026-02-02,부산,8600,1
L002187,2026-03-03,대전,8700,2
L002188,2026-04-04,광주,8800,3
L002189,2026-05-05,서울,8900,4
L002190,2026-06-06,부산,9000,5
L002191,2026-07-07,대전,9100,1
L002192,2026-08-08,광주,9200,2
L002193,2026-09-09,서울,9300,3
L002194,2026-10-10,부산,9400,4
L002195,2026-11-11,대전,9500,5
L002196,2026-12-12,광주,9600,1
L002197,2026-01-13,서울,9700,2
L002198,2026-02-14,부산,9800,3
L002199,2026-03-15,대전,9900,4
L002200,2026-04-16,광주,10000,5
L002201,2026-05-17,서울,100,1
L002202,2026-06-18,부산,200,2
L002203,2026-07-19,대전,300,3
L002204,2026-08-20,광주,400,4
L002205,2026-09-21,서울,500,5
L002206,2026-10-22,부산,600,1
L002207,2026-11-23,대전,700,2
L002208,2026-12-24,광주,800,3
L002209,2026-01-25,서울,900,4
L002210,2026-02-26,부산,1000,5
L002211,2026-03-27,대전,1100,1
L002212,2026-04-28,광주,1200,2
L002213,2026-05-01,서울,1300,3
L002214,2026-06-02,부산,1400,4
L002215,2026-07-03,대전,1500,5
L002216,2026-08-04,광주,1600,1
L002217,2026-09-05,서울,1700,2
